Participant,List,Trial,Condition,Event Category,Event Type,Layer,Hotspot,Trial Start,Elapsed,X,Y,image-left,image-right,audio
20,4_5,couch,4_5DisfluentR,mouse,move,image-right,,1543626413196.2,4913.100000005215,797,374,d48.png,t_couch.png,e_couch_d.wav
20,4_5,couch,4_5DisfluentR,mouse,move,image-right,,1543626413196.2,4934.500000003027,802,372,d48.png,t_couch.png,e_couch_d.wav
20,4_5,couch,4_5DisfluentR,mouse,move,image-right,,1543626413196.2,4948.2999999891035,805,370,d48.png,t_couch.png,e_couch_d.wav
20,4_5,couch,4_5DisfluentR,mouse,move,image-right,,1543626413196.2,4970.29999998631,811,368,d48.png,t_couch.png,e_couch_d.wav
20,4_5,couch,4_5DisfluentR,mouse,move,image-right,,1543626413196.2,4983.600000006845,813,367,d48.png,t_couch.png,e_couch_d.wav
20,4_5,couch,4_5DisfluentR,mouse,move,image-right,,1543626413196.2,4998.300000006566,816,365,d48.png,t_couch.png,e_couch_d.wav
20,4_5,couch,4_5DisfluentR,mouse,move,image-right,,1543626413196.2,5019.499999994878,821,363,d48.png,t_couch.png,e_couch_d.wav
20,4_5,couch,4_5DisfluentR,mouse,move,image-right,,1543626413196.2,5034.5999999844935,823,361,d48.png,t_couch.png,e_couch_d.wav
20,4_5,couch,4_5DisfluentR,mouse,move,image-right,,1543626413196.2,5048.099999985425,825,360,d48.png,t_couch.png,e_couch_d.wav
20,4_5,couch,4_5DisfluentR,mouse,move,image-right,,1543626413196.2,5069.3000000028405,831,359,d48.png,t_couch.png,e_couch_d.wav
20,4_5,couch,4_5DisfluentR,mouse,move,image-right,,1543626413196.2,5083.4000000031665,834,358,d48.png,t_couch.png,e_couch_d.wav
20,4_5,couch,4_5DisfluentR,mouse,move,image-right,,1543626413196.2,5097.899999993388,837,357,d48.png,t_couch.png,e_couch_d.wav
20,4_5,couch,4_5DisfluentR,mouse,move,image-right,,1543626413196.2,5118.699999991804,840,356,d48.png,t_couch.png,e_couch_d.wav
20,4_5,couch,4_5DisfluentR,mouse,move,image-right,,1543626413196.2,5133.00000000163,842,354,d48.png,t_couch.png,e_couch_d.wav
20,4_5,couch,4_5DisfluentR,mouse,move,image-right,,1543626413196.2,5146.7999999877065,843,353,d48.png,t_couch.png,e_couch_d.wav
20,4_5,couch,4_5DisfluentR,mouse,click,image-right,,1543626413196.2,5628.499999991618,843,353,d48.png,t_couch.png,e_couch_d.wav
20,4_5,couch,4_5DisfluentR,stage,end,,,1543626413196.2,5634.799999999814,,,d48.png,t_couch.png,e_couch_d.wav
20,4_5,mushroom,4_5FillerL,mouse,click,fixation,,1543626421583.8,0,520,362,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,layer,show,image-left,,1543626421583.8,7.600000011734664,,,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,layer,show,image-right,,1543626421583.8,7.600000011734664,,,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,layer,playbackstart,audio,,1543626421583.8,1010.0000000093132,,,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,3628.8000000058673,519,362,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,3642.8000000014435,517,363,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,3664.4000000087544,514,365,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,3677.2000000055414,511,366,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,3691.8000000005122,507,366,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,layer,playbackend,audio,,1543626421583.8,3699.800000002142,,,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,3713.400000007823,499,368,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,3728.300000017043,492,368,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,3741.99999999837,488,368,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,3756.600000022445,484,368,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,3778.200000000652,482,368,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,3792.9000000003725,479,368,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,3814.1000000177883,471,366,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,3828.9999999979045,463,363,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,3843.0999999982305,455,362,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,3865.699999994831,445,360,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,3878.400000015972,443,359,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,3893.100000015693,441,358,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,3907.100000011269,439,358,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,3929.200000013225,439,356,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,3943.700000003446,443,354,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,3958.7000000174157,460,350,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,3979.0999999968335,528,347,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,3992.8000000072643,583,345,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,4015.2999999991152,635,345,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,4029.100000014296,665,350,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,4043.600000004517,692,356,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,4058.3000000042375,711,361,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,4079.700000002049,734,362,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,4094.200000021374,746,363,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,4108.000000007451,757,365,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,4130.200000014156,767,365,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,4144.100000004983,772,365,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,4158.699999999953,776,365,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,4179.60000000312,782,365,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,4194.3000000028405,785,365,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,canvas,,1543626421583.8,4208.8000000221655,791,365,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,image-right,,1543626421583.8,4230.299999995623,799,365,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,image-right,,1543626421583.8,4244.999999995343,804,365,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,image-right,,1543626421583.8,4259.099999995669,807,365,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,image-right,,1543626421583.8,4273.500000010245,811,365,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,image-right,,1543626421583.8,4295.6000000122,815,365,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,image-right,,1543626421583.8,4310.400000016671,819,365,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,image-right,,1543626421583.8,4325.100000016391,823,364,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,image-right,,1543626421583.8,4346.300000004703,828,364,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,image-right,,1543626421583.8,4361.800000013318,832,363,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,image-right,,1543626421583.8,4382.00000001234,836,362,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,image-right,,1543626421583.8,4388.800000015181,838,361,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,move,image-right,,1543626421583.8,4403.099999995902,840,360,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,mouse,click,image-right,,1543626421583.8,4892.200000002049,840,360,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,mushroom,4_5FillerL,stage,end,,,1543626421583.8,4896.80000001681,,,fr_mushroom.png,d14.png,f_mushroom_.wav
20,4_5,fork,4_5DisfluentL,mouse,click,fixation,,1543626429256.3,0,517,372,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,layer,show,image-left,,1543626429256.3,9.399999980814755,,,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,layer,show,image-right,,1543626429256.3,9.4999999855645,,,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,layer,playbackstart,audio,,1543626429256.3,1009.9999999802094,,,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,layer,playbackend,audio,,1543626429256.3,3448.499999998603,,,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,3638.7999999860767,529,374,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,3653.099999995902,566,381,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,3667.799999995623,596,389,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,3690.100000007078,643,397,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,3703.39999999851,668,403,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,3717.899999988731,681,404,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,3739.399999991292,691,404,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,3754.3000000005122,696,403,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,3767.9000000061933,702,401,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,3790.099999983795,710,399,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,3804.999999993015,712,398,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,3818.700000003446,716,397,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,3834.100000007311,720,396,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,3855.0999999861233,725,395,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,3869.0999999816995,729,394,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,3891.0000000032596,736,392,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,3905.4999999934807,740,391,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,3919.999999983702,747,390,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,3934.5999999786727,756,387,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,3955.900000000838,772,382,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,3970.7000000053085,789,378,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,image-right,,1543626429256.3,3984.8999999812804,804,374,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,image-right,,1543626429256.3,4000.99999998929,815,370,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,image-right,,1543626429256.3,4021.600000007311,830,364,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,image-right,,1543626429256.3,4035.7999999832828,837,362,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,image-right,,1543626429256.3,4050.9000000020023,843,360,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,image-right,,1543626429256.3,4071.800000005169,852,355,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,image-right,,1543626429256.3,4086.5999999805354,857,353,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,image-right,,1543626429256.3,4101.399999985006,860,353,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,image-right,,1543626429256.3,4116.099999984726,863,352,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,image-right,,1543626429256.3,4137.900000001537,865,350,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,image-right,,1543626429256.3,4151.899999997113,866,349,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,image-right,,1543626429256.3,4166.200000006938,867,348,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,image-right,,1543626429256.3,4801.799999986542,823,366,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,4808.399999979883,709,398,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,4823.099999979604,616,423,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,4836.999999999534,523,433,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,4852.09999998915,459,437,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,4872.799999982817,354,452,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,4888.399999996182,300,462,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,4901.899999997113,260,464,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,4916.999999986729,236,464,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,4937.60000000475,217,464,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,4951.799999980722,210,462,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,4967.399999994086,205,461,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,4988.599999982398,200,459,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,5002.999999996973,197,458,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,5017.800000001444,196,455,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,5038.70000000461,195,450,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,5053.099999990081,194,446,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,5070.000000006985,193,442,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,5083.299999998417,192,438,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,5104.499999986729,191,434,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,5119.299999991199,190,431,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,canvas,,1543626429256.3,5133.99999999092,189,426,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,image-left,,1543626429256.3,5155.100000003586,189,414,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,image-left,,1543626429256.3,5169.2999999795575,189,405,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,image-left,,1543626429256.3,5184.299999993527,189,392,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,image-left,,1543626429256.3,5206.6999999806285,189,380,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,image-left,,1543626429256.3,5220.499999995809,188,376,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,move,image-left,,1543626429256.3,5228.000000002794,188,373,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,mouse,click,image-left,,1543626429256.3,5666.999999986729,188,373,t_fork.png,d24.png,e_fork_d.wav
20,4_5,fork,4_5DisfluentL,stage,end,,,1543626429256.3,5671.60000000149,,,t_fork.png,d24.png,e_fork_d.wav
20,4_5,balloon,4_5FillerR,mouse,click,fixation,,1543626437282.1,0,506,366,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,layer,show,image-left,,1543626437282.1,3.899999981513247,,,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,layer,show,image-right,,1543626437282.1,3.899999981513247,,,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,layer,playbackstart,audio,,1543626437282.1,1005.6000000040513,,,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,layer,playbackend,audio,,1543626437282.1,3221.9999999797437,,,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,canvas,,1543626437282.1,3481.499999994412,507,366,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,canvas,,1543626437282.1,3493.499999982305,509,366,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,canvas,,1543626437282.1,3507.6999999873806,510,366,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,canvas,,1543626437282.1,3528.8999999756925,512,366,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,canvas,,1543626437282.1,3536.8000000016764,513,366,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,canvas,,1543626437282.1,3557.299999985844,514,366,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,canvas,,1543626437282.1,3592.6000000035856,515,366,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,canvas,,1543626437282.1,3648.79999999539,514,367,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,canvas,,1543626437282.1,3663.1999999808613,505,368,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,canvas,,1543626437282.1,3677.399999985937,476,370,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,canvas,,1543626437282.1,3691.8000000005122,403,379,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,canvas,,1543626437282.1,3713.7999999977183,346,384,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,canvas,,1543626437282.1,3728.09999997844,326,383,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,canvas,,1543626437282.1,3742.599999997765,316,382,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,canvas,,1543626437282.1,3757.099999987986,310,380,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,canvas,,1543626437282.1,3778.699999995297,305,380,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,canvas,,1543626437282.1,3793.2999999902677,303,379,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,canvas,,1543626437282.1,3807.299999985844,302,379,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,canvas,,1543626437282.1,3822.199999995064,300,378,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,canvas,,1543626437282.1,4123.200000001816,295,378,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,canvas,,1543626437282.1,4130.399999994552,285,378,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,canvas,,1543626437282.1,4144.700000004377,270,377,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,canvas,,1543626437282.1,4158.699999999953,261,376,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,canvas,,1543626437282.1,4180.59999999241,254,376,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,canvas,,1543626437282.1,4194.599999987986,250,376,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,canvas,,1543626437282.1,4209.399999992456,245,376,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,canvas,,1543626437282.1,4223.499999992782,238,376,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,image-left,,1543626437282.1,4245.100000000093,228,376,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,image-left,,1543626437282.1,4259.799999999814,221,376,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,image-left,,1543626437282.1,4273.69999999064,216,376,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,image-left,,1543626437282.1,4295.400000002701,211,376,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,image-left,,1543626437282.1,4309.500000003027,209,376,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,image-left,,1543626437282.1,4324.599999992643,206,376,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,image-left,,1543626437282.1,4338.399999978719,203,376,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,image-left,,1543626437282.1,4360.399999975925,201,376,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,image-left,,1543626437282.1,4374.499999976251,199,376,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,image-left,,1543626437282.1,4395.999999978812,197,376,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,image-left,,1543626437282.1,4402.699999976903,197,375,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,image-left,,1543626437282.1,4431.699999986449,196,375,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,image-left,,1543626437282.1,4446.899999980815,195,375,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,image-left,,1543626437282.1,4691.099999996368,196,375,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,image-left,,1543626437282.1,4699.200000002747,196,374,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,image-left,,1543626437282.1,4706.099999981234,199,373,d51.png,fr_balloon.png,f_balloon_.wav
20,4_5,balloon,4_5FillerR,mouse,move,canvas,,1543626437282.1,4728.19999998319,245,363,d51.png,fr_balloon.png,f_balloon_.wav
